sentence_id,sentence_text,token_text,pos_tag,dep_relation,lemma,is_stop,is_punct
74,"he also played in france for two clubs , paris saint - germain and bordeaux , having started his career with newell 's old boys ; an argentine international for three years , he represented the country at the 2002 world cup and the 1999 copa amrica .",and,CCONJ,cc,and,True,False
74,"he also played in france for two clubs , paris saint - germain and bordeaux , having started his career with newell 's old boys ; an argentine international for three years , he represented the country at the 2002 world cup and the 1999 copa amrica .",the,DET,det,the,True,False
74,"he also played in france for two clubs , paris saint - germain and bordeaux , having started his career with newell 's old boys ; an argentine international for three years , he represented the country at the 2002 world cup and the 1999 copa amrica .",1999,NUM,nummod,1999,False,False
74,"he also played in france for two clubs , paris saint - germain and bordeaux , having started his career with newell 's old boys ; an argentine international for three years , he represented the country at the 2002 world cup and the 1999 copa amrica .",copa,PROPN,compound,copa,False,False
74,"he also played in france for two clubs , paris saint - germain and bordeaux , having started his career with newell 's old boys ; an argentine international for three years , he represented the country at the 2002 world cup and the 1999 copa amrica .",amrica,PROPN,conj,amrica,False,False
74,"he also played in france for two clubs , paris saint - germain and bordeaux , having started his career with newell 's old boys ; an argentine international for three years , he represented the country at the 2002 world cup and the 1999 copa amrica .",.,PUNCT,punct,.,False,True
75,"at monte - carlo , nadal made it to his ninth consecutive final at the event , and fifth of the year , where he met world no. 1 novak djokovic , nadal lost in straight sets , recording his first defeat at the event since 2004 .",at,ADP,prep,at,True,False
75,"at monte - carlo , nadal made it to his ninth consecutive final at the event , and fifth of the year , where he met world no. 1 novak djokovic , nadal lost in straight sets , recording his first defeat at the event since 2004 .",monte,NOUN,compound,monte,False,False
75,"at monte - carlo , nadal made it to his ninth consecutive final at the event , and fifth of the year , where he met world no. 1 novak djokovic , nadal lost in straight sets , recording his first defeat at the event since 2004 .",-,PUNCT,punct,-,False,True
75,"at monte - carlo , nadal made it to his ninth consecutive final at the event , and fifth of the year , where he met world no. 1 novak djokovic , nadal lost in straight sets , recording his first defeat at the event since 2004 .",carlo,NOUN,pobj,carlo,False,False
75,"at monte - carlo , nadal made it to his ninth consecutive final at the event , and fifth of the year , where he met world no. 1 novak djokovic , nadal lost in straight sets , recording his first defeat at the event since 2004 .",",",PUNCT,punct,",",False,True
75,"at monte - carlo , nadal made it to his ninth consecutive final at the event , and fifth of the year , where he met world no. 1 novak djokovic , nadal lost in straight sets , recording his first defeat at the event since 2004 .",nadal,PROPN,nsubj,nadal,False,False
75,"at monte - carlo , nadal made it to his ninth consecutive final at the event , and fifth of the year , where he met world no. 1 novak djokovic , nadal lost in straight sets , recording his first defeat at the event since 2004 .",made,VERB,ROOT,make,True,False
75,"at monte - carlo , nadal made it to his ninth consecutive final at the event , and fifth of the year , where he met world no. 1 novak djokovic , nadal lost in straight sets , recording his first defeat at the event since 2004 .",it,PRON,dobj,it,True,False
75,"at monte - carlo , nadal made it to his ninth consecutive final at the event , and fifth of the year , where he met world no. 1 novak djokovic , nadal lost in straight sets , recording his first defeat at the event since 2004 .",to,ADP,prep,to,True,False
75,"at monte - carlo , nadal made it to his ninth consecutive final at the event , and fifth of the year , where he met world no. 1 novak djokovic , nadal lost in straight sets , recording his first defeat at the event since 2004 .",his,PRON,poss,his,True,False
75,"at monte - carlo , nadal made it to his ninth consecutive final at the event , and fifth of the year , where he met world no. 1 novak djokovic , nadal lost in straight sets , recording his first defeat at the event since 2004 .",ninth,ADJ,amod,ninth,False,False
75,"at monte - carlo , nadal made it to his ninth consecutive final at the event , and fifth of the year , where he met world no. 1 novak djokovic , nadal lost in straight sets , recording his first defeat at the event since 2004 .",consecutive,ADJ,amod,consecutive,False,False
75,"at monte - carlo , nadal made it to his ninth consecutive final at the event , and fifth of the year , where he met world no. 1 novak djokovic , nadal lost in straight sets , recording his first defeat at the event since 2004 .",final,NOUN,pobj,final,False,False
75,"at monte - carlo , nadal made it to his ninth consecutive final at the event , and fifth of the year , where he met world no. 1 novak djokovic , nadal lost in straight sets , recording his first defeat at the event since 2004 .",at,ADP,prep,at,True,False
75,"at monte - carlo , nadal made it to his ninth consecutive final at the event , and fifth of the year , where he met world no. 1 novak djokovic , nadal lost in straight sets , recording his first defeat at the event since 2004 .",the,DET,det,the,True,False
75,"at monte - carlo , nadal made it to his ninth consecutive final at the event , and fifth of the year , where he met world no. 1 novak djokovic , nadal lost in straight sets , recording his first defeat at the event since 2004 .",event,NOUN,pobj,event,False,False
75,"at monte - carlo , nadal made it to his ninth consecutive final at the event , and fifth of the year , where he met world no. 1 novak djokovic , nadal lost in straight sets , recording his first defeat at the event since 2004 .",",",PUNCT,punct,",",False,True
75,"at monte - carlo , nadal made it to his ninth consecutive final at the event , and fifth of the year , where he met world no. 1 novak djokovic , nadal lost in straight sets , recording his first defeat at the event since 2004 .",and,CCONJ,cc,and,True,False
75,"at monte - carlo , nadal made it to his ninth consecutive final at the event , and fifth of the year , where he met world no. 1 novak djokovic , nadal lost in straight sets , recording his first defeat at the event since 2004 .",fifth,ADJ,conj,fifth,False,False
75,"at monte - carlo , nadal made it to his ninth consecutive final at the event , and fifth of the year , where he met world no. 1 novak djokovic , nadal lost in straight sets , recording his first defeat at the event since 2004 .",of,ADP,prep,of,True,False
75,"at monte - carlo , nadal made it to his ninth consecutive final at the event , and fifth of the year , where he met world no. 1 novak djokovic , nadal lost in straight sets , recording his first defeat at the event since 2004 .",the,DET,det,the,True,False
75,"at monte - carlo , nadal made it to his ninth consecutive final at the event , and fifth of the year , where he met world no. 1 novak djokovic , nadal lost in straight sets , recording his first defeat at the event since 2004 .",year,NOUN,pobj,year,False,False
75,"at monte - carlo , nadal made it to his ninth consecutive final at the event , and fifth of the year , where he met world no. 1 novak djokovic , nadal lost in straight sets , recording his first defeat at the event since 2004 .",",",PUNCT,punct,",",False,True
75,"at monte - carlo , nadal made it to his ninth consecutive final at the event , and fifth of the year , where he met world no. 1 novak djokovic , nadal lost in straight sets , recording his first defeat at the event since 2004 .",where,SCONJ,advmod,where,True,False
75,"at monte - carlo , nadal made it to his ninth consecutive final at the event , and fifth of the year , where he met world no. 1 novak djokovic , nadal lost in straight sets , recording his first defeat at the event since 2004 .",he,PRON,nsubj,he,True,False
75,"at monte - carlo , nadal made it to his ninth consecutive final at the event , and fifth of the year , where he met world no. 1 novak djokovic , nadal lost in straight sets , recording his first defeat at the event since 2004 .",met,VERB,relcl,meet,False,False
75,"at monte - carlo , nadal made it to his ninth consecutive final at the event , and fifth of the year , where he met world no. 1 novak djokovic , nadal lost in straight sets , recording his first defeat at the event since 2004 .",world,NOUN,dobj,world,False,False
75,"at monte - carlo , nadal made it to his ninth consecutive final at the event , and fifth of the year , where he met world no. 1 novak djokovic , nadal lost in straight sets , recording his first defeat at the event since 2004 .",no,NOUN,nmod,no,True,False
75,"at monte - carlo , nadal made it to his ninth consecutive final at the event , and fifth of the year , where he met world no. 1 novak djokovic , nadal lost in straight sets , recording his first defeat at the event since 2004 .",.,NOUN,nmod,.,False,True
75,"at monte - carlo , nadal made it to his ninth consecutive final at the event , and fifth of the year , where he met world no. 1 novak djokovic , nadal lost in straight sets , recording his first defeat at the event since 2004 .",1,NUM,nummod,1,False,False
75,"at monte - carlo , nadal made it to his ninth consecutive final at the event , and fifth of the year , where he met world no. 1 novak djokovic , nadal lost in straight sets , recording his first defeat at the event since 2004 .",novak,ADJ,amod,novak,False,False
75,"at monte - carlo , nadal made it to his ninth consecutive final at the event , and fifth of the year , where he met world no. 1 novak djokovic , nadal lost in straight sets , recording his first defeat at the event since 2004 .",djokovic,NOUN,dobj,djokovic,False,False
75,"at monte - carlo , nadal made it to his ninth consecutive final at the event , and fifth of the year , where he met world no. 1 novak djokovic , nadal lost in straight sets , recording his first defeat at the event since 2004 .",",",PUNCT,punct,",",False,True
75,"at monte - carlo , nadal made it to his ninth consecutive final at the event , and fifth of the year , where he met world no. 1 novak djokovic , nadal lost in straight sets , recording his first defeat at the event since 2004 .",nadal,ADJ,nsubj,nadal,False,False
75,"at monte - carlo , nadal made it to his ninth consecutive final at the event , and fifth of the year , where he met world no. 1 novak djokovic , nadal lost in straight sets , recording his first defeat at the event since 2004 .",lost,VERB,conj,lose,False,False
75,"at monte - carlo , nadal made it to his ninth consecutive final at the event , and fifth of the year , where he met world no. 1 novak djokovic , nadal lost in straight sets , recording his first defeat at the event since 2004 .",in,ADP,prep,in,True,False
75,"at monte - carlo , nadal made it to his ninth consecutive final at the event , and fifth of the year , where he met world no. 1 novak djokovic , nadal lost in straight sets , recording his first defeat at the event since 2004 .",straight,ADJ,amod,straight,False,False
75,"at monte - carlo , nadal made it to his ninth consecutive final at the event , and fifth of the year , where he met world no. 1 novak djokovic , nadal lost in straight sets , recording his first defeat at the event since 2004 .",sets,NOUN,pobj,set,False,False
75,"at monte - carlo , nadal made it to his ninth consecutive final at the event , and fifth of the year , where he met world no. 1 novak djokovic , nadal lost in straight sets , recording his first defeat at the event since 2004 .",",",PUNCT,punct,",",False,True
75,"at monte - carlo , nadal made it to his ninth consecutive final at the event , and fifth of the year , where he met world no. 1 novak djokovic , nadal lost in straight sets , recording his first defeat at the event since 2004 .",recording,VERB,advcl,record,False,False
75,"at monte - carlo , nadal made it to his ninth consecutive final at the event , and fifth of the year , where he met world no. 1 novak djokovic , nadal lost in straight sets , recording his first defeat at the event since 2004 .",his,PRON,poss,his,True,False
75,"at monte - carlo , nadal made it to his ninth consecutive final at the event , and fifth of the year , where he met world no. 1 novak djokovic , nadal lost in straight sets , recording his first defeat at the event since 2004 .",first,ADJ,amod,first,True,False
75,"at monte - carlo , nadal made it to his ninth consecutive final at the event , and fifth of the year , where he met world no. 1 novak djokovic , nadal lost in straight sets , recording his first defeat at the event since 2004 .",defeat,NOUN,dobj,defeat,False,False
75,"at monte - carlo , nadal made it to his ninth consecutive final at the event , and fifth of the year , where he met world no. 1 novak djokovic , nadal lost in straight sets , recording his first defeat at the event since 2004 .",at,ADP,prep,at,True,False
75,"at monte - carlo , nadal made it to his ninth consecutive final at the event , and fifth of the year , where he met world no. 1 novak djokovic , nadal lost in straight sets , recording his first defeat at the event since 2004 .",the,DET,det,the,True,False
75,"at monte - carlo , nadal made it to his ninth consecutive final at the event , and fifth of the year , where he met world no. 1 novak djokovic , nadal lost in straight sets , recording his first defeat at the event since 2004 .",event,NOUN,pobj,event,False,False
75,"at monte - carlo , nadal made it to his ninth consecutive final at the event , and fifth of the year , where he met world no. 1 novak djokovic , nadal lost in straight sets , recording his first defeat at the event since 2004 .",since,SCONJ,prep,since,True,False
75,"at monte - carlo , nadal made it to his ninth consecutive final at the event , and fifth of the year , where he met world no. 1 novak djokovic , nadal lost in straight sets , recording his first defeat at the event since 2004 .",2004,NUM,pobj,2004,False,False
75,"at monte - carlo , nadal made it to his ninth consecutive final at the event , and fifth of the year , where he met world no. 1 novak djokovic , nadal lost in straight sets , recording his first defeat at the event since 2004 .",.,PUNCT,punct,.,False,True
76,the university of north carolina at chapel hill academics - athletics scandal is an ongoing controversy about fraud and academic dishonesty committed by the university of north carolina at chapel hill ( unc ) .,the,DET,det,the,True,False
76,the university of north carolina at chapel hill academics - athletics scandal is an ongoing controversy about fraud and academic dishonesty committed by the university of north carolina at chapel hill ( unc ) .,university,PROPN,nsubj,university,False,False
76,the university of north carolina at chapel hill academics - athletics scandal is an ongoing controversy about fraud and academic dishonesty committed by the university of north carolina at chapel hill ( unc ) .,of,ADP,prep,of,True,False
76,the university of north carolina at chapel hill academics - athletics scandal is an ongoing controversy about fraud and academic dishonesty committed by the university of north carolina at chapel hill ( unc ) .,north,PROPN,compound,north,False,False
76,the university of north carolina at chapel hill academics - athletics scandal is an ongoing controversy about fraud and academic dishonesty committed by the university of north carolina at chapel hill ( unc ) .,carolina,PROPN,pobj,carolina,False,False
76,the university of north carolina at chapel hill academics - athletics scandal is an ongoing controversy about fraud and academic dishonesty committed by the university of north carolina at chapel hill ( unc ) .,at,ADP,prep,at,True,False
76,the university of north carolina at chapel hill academics - athletics scandal is an ongoing controversy about fraud and academic dishonesty committed by the university of north carolina at chapel hill ( unc ) .,chapel,PROPN,compound,chapel,False,False
76,the university of north carolina at chapel hill academics - athletics scandal is an ongoing controversy about fraud and academic dishonesty committed by the university of north carolina at chapel hill ( unc ) .,hill,PROPN,compound,hill,False,False
76,the university of north carolina at chapel hill academics - athletics scandal is an ongoing controversy about fraud and academic dishonesty committed by the university of north carolina at chapel hill ( unc ) .,academics,PROPN,compound,academics,False,False
76,the university of north carolina at chapel hill academics - athletics scandal is an ongoing controversy about fraud and academic dishonesty committed by the university of north carolina at chapel hill ( unc ) .,-,PUNCT,punct,-,False,True
76,the university of north carolina at chapel hill academics - athletics scandal is an ongoing controversy about fraud and academic dishonesty committed by the university of north carolina at chapel hill ( unc ) .,athletics,NOUN,compound,athletic,False,False
76,the university of north carolina at chapel hill academics - athletics scandal is an ongoing controversy about fraud and academic dishonesty committed by the university of north carolina at chapel hill ( unc ) .,scandal,NOUN,pobj,scandal,False,False
76,the university of north carolina at chapel hill academics - athletics scandal is an ongoing controversy about fraud and academic dishonesty committed by the university of north carolina at chapel hill ( unc ) .,is,AUX,ROOT,be,True,False
76,the university of north carolina at chapel hill academics - athletics scandal is an ongoing controversy about fraud and academic dishonesty committed by the university of north carolina at chapel hill ( unc ) .,an,DET,det,an,True,False
76,the university of north carolina at chapel hill academics - athletics scandal is an ongoing controversy about fraud and academic dishonesty committed by the university of north carolina at chapel hill ( unc ) .,ongoing,ADJ,amod,ongoing,False,False
76,the university of north carolina at chapel hill academics - athletics scandal is an ongoing controversy about fraud and academic dishonesty committed by the university of north carolina at chapel hill ( unc ) .,controversy,NOUN,attr,controversy,False,False
76,the university of north carolina at chapel hill academics - athletics scandal is an ongoing controversy about fraud and academic dishonesty committed by the university of north carolina at chapel hill ( unc ) .,about,ADP,prep,about,True,False
76,the university of north carolina at chapel hill academics - athletics scandal is an ongoing controversy about fraud and academic dishonesty committed by the university of north carolina at chapel hill ( unc ) .,fraud,NOUN,pobj,fraud,False,False
76,the university of north carolina at chapel hill academics - athletics scandal is an ongoing controversy about fraud and academic dishonesty committed by the university of north carolina at chapel hill ( unc ) .,and,CCONJ,cc,and,True,False
76,the university of north carolina at chapel hill academics - athletics scandal is an ongoing controversy about fraud and academic dishonesty committed by the university of north carolina at chapel hill ( unc ) .,academic,ADJ,amod,academic,False,False
76,the university of north carolina at chapel hill academics - athletics scandal is an ongoing controversy about fraud and academic dishonesty committed by the university of north carolina at chapel hill ( unc ) .,dishonesty,NOUN,conj,dishonesty,False,False
76,the university of north carolina at chapel hill academics - athletics scandal is an ongoing controversy about fraud and academic dishonesty committed by the university of north carolina at chapel hill ( unc ) .,committed,VERB,acl,commit,False,False
76,the university of north carolina at chapel hill academics - athletics scandal is an ongoing controversy about fraud and academic dishonesty committed by the university of north carolina at chapel hill ( unc ) .,by,ADP,agent,by,True,False
76,the university of north carolina at chapel hill academics - athletics scandal is an ongoing controversy about fraud and academic dishonesty committed by the university of north carolina at chapel hill ( unc ) .,the,DET,det,the,True,False
76,the university of north carolina at chapel hill academics - athletics scandal is an ongoing controversy about fraud and academic dishonesty committed by the university of north carolina at chapel hill ( unc ) .,university,PROPN,pobj,university,False,False
76,the university of north carolina at chapel hill academics - athletics scandal is an ongoing controversy about fraud and academic dishonesty committed by the university of north carolina at chapel hill ( unc ) .,of,ADP,prep,of,True,False
76,the university of north carolina at chapel hill academics - athletics scandal is an ongoing controversy about fraud and academic dishonesty committed by the university of north carolina at chapel hill ( unc ) .,north,PROPN,compound,north,False,False
76,the university of north carolina at chapel hill academics - athletics scandal is an ongoing controversy about fraud and academic dishonesty committed by the university of north carolina at chapel hill ( unc ) .,carolina,PROPN,pobj,carolina,False,False
76,the university of north carolina at chapel hill academics - athletics scandal is an ongoing controversy about fraud and academic dishonesty committed by the university of north carolina at chapel hill ( unc ) .,at,ADP,prep,at,True,False
76,the university of north carolina at chapel hill academics - athletics scandal is an ongoing controversy about fraud and academic dishonesty committed by the university of north carolina at chapel hill ( unc ) .,chapel,PROPN,compound,chapel,False,False
76,the university of north carolina at chapel hill academics - athletics scandal is an ongoing controversy about fraud and academic dishonesty committed by the university of north carolina at chapel hill ( unc ) .,hill,PROPN,pobj,hill,False,False
76,the university of north carolina at chapel hill academics - athletics scandal is an ongoing controversy about fraud and academic dishonesty committed by the university of north carolina at chapel hill ( unc ) .,(,PUNCT,punct,(,False,True
76,the university of north carolina at chapel hill academics - athletics scandal is an ongoing controversy about fraud and academic dishonesty committed by the university of north carolina at chapel hill ( unc ) .,unc,PROPN,appos,unc,False,False
76,the university of north carolina at chapel hill academics - athletics scandal is an ongoing controversy about fraud and academic dishonesty committed by the university of north carolina at chapel hill ( unc ) .,),PUNCT,punct,),False,True
76,the university of north carolina at chapel hill academics - athletics scandal is an ongoing controversy about fraud and academic dishonesty committed by the university of north carolina at chapel hill ( unc ) .,.,PUNCT,punct,.,False,True
77,emperor theodosius ii then convened the second council of ephesus ( called the '' robber synod '' by some opponents ) in 449 and asked pope dioscorus to exercise supreme authority over it as president .,emperor,PROPN,compound,emperor,False,False
77,emperor theodosius ii then convened the second council of ephesus ( called the '' robber synod '' by some opponents ) in 449 and asked pope dioscorus to exercise supreme authority over it as president .,theodosius,PROPN,compound,theodosius,False,False
77,emperor theodosius ii then convened the second council of ephesus ( called the '' robber synod '' by some opponents ) in 449 and asked pope dioscorus to exercise supreme authority over it as president .,ii,PROPN,nsubj,ii,False,False
77,emperor theodosius ii then convened the second council of ephesus ( called the '' robber synod '' by some opponents ) in 449 and asked pope dioscorus to exercise supreme authority over it as president .,then,ADV,advmod,then,True,False
77,emperor theodosius ii then convened the second council of ephesus ( called the '' robber synod '' by some opponents ) in 449 and asked pope dioscorus to exercise supreme authority over it as president .,convened,VERB,ROOT,convene,False,False
77,emperor theodosius ii then convened the second council of ephesus ( called the '' robber synod '' by some opponents ) in 449 and asked pope dioscorus to exercise supreme authority over it as president .,the,DET,det,the,True,False
77,emperor theodosius ii then convened the second council of ephesus ( called the '' robber synod '' by some opponents ) in 449 and asked pope dioscorus to exercise supreme authority over it as president .,second,ADJ,amod,second,False,False
77,emperor theodosius ii then convened the second council of ephesus ( called the '' robber synod '' by some opponents ) in 449 and asked pope dioscorus to exercise supreme authority over it as president .,council,PROPN,dobj,council,False,False
77,emperor theodosius ii then convened the second council of ephesus ( called the '' robber synod '' by some opponents ) in 449 and asked pope dioscorus to exercise supreme authority over it as president .,of,ADP,prep,of,True,False
77,emperor theodosius ii then convened the second council of ephesus ( called the '' robber synod '' by some opponents ) in 449 and asked pope dioscorus to exercise supreme authority over it as president .,ephesus,PROPN,pobj,ephesus,False,False
77,emperor theodosius ii then convened the second council of ephesus ( called the '' robber synod '' by some opponents ) in 449 and asked pope dioscorus to exercise supreme authority over it as president .,(,PUNCT,punct,(,False,True
77,emperor theodosius ii then convened the second council of ephesus ( called the '' robber synod '' by some opponents ) in 449 and asked pope dioscorus to exercise supreme authority over it as president .,called,VERB,acl,call,False,False
77,emperor theodosius ii then convened the second council of ephesus ( called the '' robber synod '' by some opponents ) in 449 and asked pope dioscorus to exercise supreme authority over it as president .,the,DET,det,the,True,False
77,emperor theodosius ii then convened the second council of ephesus ( called the '' robber synod '' by some opponents ) in 449 and asked pope dioscorus to exercise supreme authority over it as president .,'',PUNCT,punct,'',False,True
77,emperor theodosius ii then convened the second council of ephesus ( called the '' robber synod '' by some opponents ) in 449 and asked pope dioscorus to exercise supreme authority over it as president .,robber,NOUN,compound,robber,False,False
77,emperor theodosius ii then convened the second council of ephesus ( called the '' robber synod '' by some opponents ) in 449 and asked pope dioscorus to exercise supreme authority over it as president .,synod,PROPN,oprd,synod,False,False
77,emperor theodosius ii then convened the second council of ephesus ( called the '' robber synod '' by some opponents ) in 449 and asked pope dioscorus to exercise supreme authority over it as president .,'',PUNCT,punct,'',False,True
77,emperor theodosius ii then convened the second council of ephesus ( called the '' robber synod '' by some opponents ) in 449 and asked pope dioscorus to exercise supreme authority over it as president .,by,ADP,agent,by,True,False
77,emperor theodosius ii then convened the second council of ephesus ( called the '' robber synod '' by some opponents ) in 449 and asked pope dioscorus to exercise supreme authority over it as president .,some,DET,det,some,True,False
77,emperor theodosius ii then convened the second council of ephesus ( called the '' robber synod '' by some opponents ) in 449 and asked pope dioscorus to exercise supreme authority over it as president .,opponents,NOUN,pobj,opponent,False,False
77,emperor theodosius ii then convened the second council of ephesus ( called the '' robber synod '' by some opponents ) in 449 and asked pope dioscorus to exercise supreme authority over it as president .,),PUNCT,punct,),False,True
77,emperor theodosius ii then convened the second council of ephesus ( called the '' robber synod '' by some opponents ) in 449 and asked pope dioscorus to exercise supreme authority over it as president .,in,ADP,prep,in,True,False
77,emperor theodosius ii then convened the second council of ephesus ( called the '' robber synod '' by some opponents ) in 449 and asked pope dioscorus to exercise supreme authority over it as president .,449,NUM,pobj,449,False,False
77,emperor theodosius ii then convened the second council of ephesus ( called the '' robber synod '' by some opponents ) in 449 and asked pope dioscorus to exercise supreme authority over it as president .,and,CCONJ,cc,and,True,False
77,emperor theodosius ii then convened the second council of ephesus ( called the '' robber synod '' by some opponents ) in 449 and asked pope dioscorus to exercise supreme authority over it as president .,asked,VERB,conj,ask,False,False
77,emperor theodosius ii then convened the second council of ephesus ( called the '' robber synod '' by some opponents ) in 449 and asked pope dioscorus to exercise supreme authority over it as president .,pope,PROPN,compound,pope,False,False
77,emperor theodosius ii then convened the second council of ephesus ( called the '' robber synod '' by some opponents ) in 449 and asked pope dioscorus to exercise supreme authority over it as president .,dioscorus,NOUN,dobj,dioscorus,False,False
77,emperor theodosius ii then convened the second council of ephesus ( called the '' robber synod '' by some opponents ) in 449 and asked pope dioscorus to exercise supreme authority over it as president .,to,PART,aux,to,True,False
77,emperor theodosius ii then convened the second council of ephesus ( called the '' robber synod '' by some opponents ) in 449 and asked pope dioscorus to exercise supreme authority over it as president .,exercise,VERB,xcomp,exercise,False,False
77,emperor theodosius ii then convened the second council of ephesus ( called the '' robber synod '' by some opponents ) in 449 and asked pope dioscorus to exercise supreme authority over it as president .,supreme,ADJ,amod,supreme,False,False
77,emperor theodosius ii then convened the second council of ephesus ( called the '' robber synod '' by some opponents ) in 449 and asked pope dioscorus to exercise supreme authority over it as president .,authority,NOUN,dobj,authority,False,False
77,emperor theodosius ii then convened the second council of ephesus ( called the '' robber synod '' by some opponents ) in 449 and asked pope dioscorus to exercise supreme authority over it as president .,over,ADP,prep,over,True,False
77,emperor theodosius ii then convened the second council of ephesus ( called the '' robber synod '' by some opponents ) in 449 and asked pope dioscorus to exercise supreme authority over it as president .,it,PRON,pobj,it,True,False
77,emperor theodosius ii then convened the second council of ephesus ( called the '' robber synod '' by some opponents ) in 449 and asked pope dioscorus to exercise supreme authority over it as president .,as,ADP,prep,as,True,False
77,emperor theodosius ii then convened the second council of ephesus ( called the '' robber synod '' by some opponents ) in 449 and asked pope dioscorus to exercise supreme authority over it as president .,president,NOUN,pobj,president,False,False
77,emperor theodosius ii then convened the second council of ephesus ( called the '' robber synod '' by some opponents ) in 449 and asked pope dioscorus to exercise supreme authority over it as president .,.,PUNCT,punct,.,False,True
78,"the band 's first single was '' the way she feels '' , with the music video first being released on 14 may , and the song first receiving radio airplay in the united states on 27 may 2007 .",the,DET,det,the,True,False
78,"the band 's first single was '' the way she feels '' , with the music video first being released on 14 may , and the song first receiving radio airplay in the united states on 27 may 2007 .",band,NOUN,poss,band,False,False
78,"the band 's first single was '' the way she feels '' , with the music video first being released on 14 may , and the song first receiving radio airplay in the united states on 27 may 2007 .",'s,PART,case,'s,True,False
78,"the band 's first single was '' the way she feels '' , with the music video first being released on 14 may , and the song first receiving radio airplay in the united states on 27 may 2007 .",first,ADJ,amod,first,True,False
78,"the band 's first single was '' the way she feels '' , with the music video first being released on 14 may , and the song first receiving radio airplay in the united states on 27 may 2007 .",single,ADJ,nsubj,single,False,False
78,"the band 's first single was '' the way she feels '' , with the music video first being released on 14 may , and the song first receiving radio airplay in the united states on 27 may 2007 .",was,AUX,ROOT,be,True,False
78,"the band 's first single was '' the way she feels '' , with the music video first being released on 14 may , and the song first receiving radio airplay in the united states on 27 may 2007 .",'',PUNCT,punct,'',False,True
78,"the band 's first single was '' the way she feels '' , with the music video first being released on 14 may , and the song first receiving radio airplay in the united states on 27 may 2007 .",the,DET,det,the,True,False
78,"the band 's first single was '' the way she feels '' , with the music video first being released on 14 may , and the song first receiving radio airplay in the united states on 27 may 2007 .",way,NOUN,attr,way,False,False
78,"the band 's first single was '' the way she feels '' , with the music video first being released on 14 may , and the song first receiving radio airplay in the united states on 27 may 2007 .",she,PRON,nsubj,she,True,False
78,"the band 's first single was '' the way she feels '' , with the music video first being released on 14 may , and the song first receiving radio airplay in the united states on 27 may 2007 .",feels,VERB,relcl,feel,False,False
78,"the band 's first single was '' the way she feels '' , with the music video first being released on 14 may , and the song first receiving radio airplay in the united states on 27 may 2007 .",'',PUNCT,punct,'',False,True
78,"the band 's first single was '' the way she feels '' , with the music video first being released on 14 may , and the song first receiving radio airplay in the united states on 27 may 2007 .",",",PUNCT,punct,",",False,True
78,"the band 's first single was '' the way she feels '' , with the music video first being released on 14 may , and the song first receiving radio airplay in the united states on 27 may 2007 .",with,ADP,prep,with,True,False
78,"the band 's first single was '' the way she feels '' , with the music video first being released on 14 may , and the song first receiving radio airplay in the united states on 27 may 2007 .",the,DET,det,the,True,False
78,"the band 's first single was '' the way she feels '' , with the music video first being released on 14 may , and the song first receiving radio airplay in the united states on 27 may 2007 .",music,NOUN,compound,music,False,False
78,"the band 's first single was '' the way she feels '' , with the music video first being released on 14 may , and the song first receiving radio airplay in the united states on 27 may 2007 .",video,NOUN,nsubjpass,video,False,False
78,"the band 's first single was '' the way she feels '' , with the music video first being released on 14 may , and the song first receiving radio airplay in the united states on 27 may 2007 .",first,ADV,advmod,first,True,False
78,"the band 's first single was '' the way she feels '' , with the music video first being released on 14 may , and the song first receiving radio airplay in the united states on 27 may 2007 .",being,AUX,auxpass,be,True,False
78,"the band 's first single was '' the way she feels '' , with the music video first being released on 14 may , and the song first receiving radio airplay in the united states on 27 may 2007 .",released,VERB,pcomp,release,False,False
78,"the band 's first single was '' the way she feels '' , with the music video first being released on 14 may , and the song first receiving radio airplay in the united states on 27 may 2007 .",on,ADP,prep,on,True,False
78,"the band 's first single was '' the way she feels '' , with the music video first being released on 14 may , and the song first receiving radio airplay in the united states on 27 may 2007 .",14,NUM,nummod,14,False,False
78,"the band 's first single was '' the way she feels '' , with the music video first being released on 14 may , and the song first receiving radio airplay in the united states on 27 may 2007 .",may,AUX,pobj,may,True,False
78,"the band 's first single was '' the way she feels '' , with the music video first being released on 14 may , and the song first receiving radio airplay in the united states on 27 may 2007 .",",",PUNCT,punct,",",False,True
78,"the band 's first single was '' the way she feels '' , with the music video first being released on 14 may , and the song first receiving radio airplay in the united states on 27 may 2007 .",and,CCONJ,cc,and,True,False
78,"the band 's first single was '' the way she feels '' , with the music video first being released on 14 may , and the song first receiving radio airplay in the united states on 27 may 2007 .",the,DET,det,the,True,False
78,"the band 's first single was '' the way she feels '' , with the music video first being released on 14 may , and the song first receiving radio airplay in the united states on 27 may 2007 .",song,NOUN,conj,song,False,False
78,"the band 's first single was '' the way she feels '' , with the music video first being released on 14 may , and the song first receiving radio airplay in the united states on 27 may 2007 .",first,ADV,advmod,first,True,False
78,"the band 's first single was '' the way she feels '' , with the music video first being released on 14 may , and the song first receiving radio airplay in the united states on 27 may 2007 .",receiving,VERB,acl,receive,False,False
78,"the band 's first single was '' the way she feels '' , with the music video first being released on 14 may , and the song first receiving radio airplay in the united states on 27 may 2007 .",radio,NOUN,compound,radio,False,False
